DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2010-0647-ESP,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ESP,Spain,Southern Europe,Europe,"Ecija city (Sevilla district, Andalucía province)",,Rain,No,No,No,,22049.0,Km2,37.811,-5.87,Guadalquivir,2010,12.0,6.0,2010,12.0,10.0,2.0,,30.0,,30.0,,,,,,,74.5094440781961,"[{""adm2_code"":25783,""adm2_name"":""Sevilla""}]",2011-01-05,2023-09-25
2010-0651-USA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,USA,United States of America,Northern America,Americas,"Kern, Orange, Riverside, San Bernardino, San Luis Obispo, Tulare districts (California province), Utah, Nevada, Arizona provinces",Heavy rains,,No,No,Yes,,355567.0,Km2,38.8497,-120.73,,2010,12.0,19.0,2010,12.0,19.0,,,1000.0,,1000.0,,,,,,,74.5094440781961,"[{""adm1_code"":3216,""adm1_name"":""Arizona""},{""adm1_code"":3242,""adm1_name"":""Nevada""},{""adm1_code"":3258,""adm1_name"":""Utah""},{""adm2_code"":28879,""adm2_name"":""Kern""},{""adm2_code"":28894,""adm2_name"":""Orange""},{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28900,""adm2_name"":""San Bernardino""},{""adm2_code"":28904,""adm2_name"":""San Luis Obispo""},{""adm2_code"":28918,""adm2_name"":""Tulare""}]",2012-11-13,2023-09-25
2010-0656-AUS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000259,,AUS,Australia,Australia and New Zealand,Oceania,"New South Wales, Queensland, Victoria provinces","Cyclone Tasha, La Nina",,No,No,Yes,1100.0,911256.0,Km2,-24.77,147.63,"Fitzroy, Burnet, Condamine, Balone, Dawson, Mackenzie, Nogoa, Weir rivers",2010,12.0,25.0,2011,2.0,4.0,35.0,,175000.0,,175000.0,,,2500000.0,3355279.0,7300000.0,9797416.0,74.5094440781961,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":473,""adm1_name"":""Queensland""},{""adm1_code"":476,""adm1_name"":""Victoria""}]",2012-01-09,2023-09-25
2010-0659-PHL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Palawan district (Region IV province), Albay, Sorsogon, Catanduanes districts (Region V province), Bohol, Cebu districts (Region VII (Central Visayas) province), Eastern Samar, Leyte, Samar, Northern Samar, Southern Leyte districts (Region VIII province), Camiguin, Lanao del Norte districts (Region X (Northern Mindanao) province), Compostela, Davao Oriental, Davao del Norte, Davao del Sur districts (Region XI (Davao region) province), South Cobato district (Region XII province), Agusan del Norte, Agusan del Sur, Surigao del Norte, Surigao del Sur districts (Region XIII (Caraga) province), Maguindanao district (ARMM province)",Continuous rains due to tail-end of a cold front,"Slide (land, mud, snow, rock)",No,No,No,251.0,10773.0,Km2,8.132,125.57,,2010,12.0,24.0,2011,1.0,25.0,110.0,13.0,1972433.0,,1972446.0,,,,,47411.0,63631.0,74.5094440781961,"[{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":67174,""adm2_name"":""Maguindanao""},{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24267,""adm2_name"":""Davao del Norte""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",2011-04-04,2023-09-25
2010-0666-PAN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAN,Panama,Latin America and the Caribbean,Americas,"Capira, Chame, Chepo, Chiman, Kuna de Madungandí, La Chorrera, San Carlos, Panama districts (Panama province), Portobelo, Colon districts (Colon province), Darien province",Torrential rain,"Slide (land, mud, snow, rock)",Yes,No,No,232.0,23750.0,Km2,8.88,-78.59,,2010,12.0,8.0,2010,12.0,17.0,13.0,203.0,24407.0,,24610.0,,,,,,,74.5094440781961,"[{""adm1_code"":93670,""adm1_name"":""Darién""},{""adm2_code"":23721,""adm2_name"":""Portobelo""},{""adm2_code"":93680,""adm2_name"":""Colón""},{""adm2_code"":23744,""adm2_name"":""Capira""},{""adm2_code"":23745,""adm2_name"":""Chame""},{""adm2_code"":23747,""adm2_name"":""Chimán""},{""adm2_code"":23750,""adm2_name"":""San Carlos""},{""adm2_code"":93691,""adm2_name"":""Chepo""},{""adm2_code"":93692,""adm2_name"":""La Chorrera""},{""adm2_code"":93693,""adm2_name"":""Panamá""},{""adm2_code"":93696,""adm2_name"":""Kuna de Madungandí""}]",2014-07-28,2023-09-25
2010-0667-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000h682,,CHN,China,Eastern Asia,Asia,Guizhou Sheng province,,"Slide (land, mud, snow, rock)",No,No,No,,4.4,Richter,25.558,105.804,,2010,1.0,17.0,2010,1.0,17.0,8.0,9.0,,,9.0,,,,,,,74.5094440781961,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""}]",2011-01-06,2023-09-25
2010-0668-TWN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000h8nd,,TWN,Taiwan (Province of China),Eastern Asia,Asia,Taiwan Sheng province,,,No,No,No,,6.3,Richter,22.918,120.795,,2010,3.0,4.0,2010,3.0,4.0,,96.0,,,96.0,,,89000.0,119448.0,1000000.0,1342112.0,74.5094440781961,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2011-03-16,2023-09-25
2010-0669-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000hbmk,,AFG,Afghanistan,Southern Asia,Asia,Samangan province,,"Slide (land, mud, snow, rock)",No,No,No,,5.6,Richter,35.633,67.658,,2010,4.0,18.0,2010,4.0,18.0,11.0,70.0,,1000.0,1070.0,,,,,,,74.5094440781961,"[{""adm1_code"":298,""adm1_name"":""Samangan""}]",2011-01-06,2023-09-25
2010-0672-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000hjuq,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Damghan village (Damghan district, Semnan province), Torud village (Shahrud district, Semnan province)",,,No,No,No,,5.8,Richter,35.49,54.47,,2010,8.0,27.0,2010,8.0,27.0,3.0,100.0,,3500.0,3600.0,,,,,,,74.5094440781961,"[{""adm2_code"":40922,""adm2_name"":""Damghan""},{""adm2_code"":41108,""adm2_name"":""Shahrud""}]",2011-01-06,2023-09-25
2010-0673-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000hjw4,,CHN,China,Eastern Asia,Asia,"Ningnan area (Liangshan Yi district, Sichuan Sheng province), Qiaojia area (Zhaotong district, Yunnan Sheng province)",,,No,No,No,,4.9,Richter,27.197,103.005,,2010,8.0,29.0,2010,8.0,29.0,,14.0,5000.0,,5014.0,,,,,,,74.5094440781961,"[{""adm2_code"":13272,""adm2_name"":""Liangshan Yi""},{""adm2_code"":13306,""adm2_name"":""Zhaotong""}]",2011-01-06,2023-09-25
2010-0676-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Chittagong, Cox's Bazar, Feni, Lakshmipur, Noakhali districts (Chittagong province), Bagerhat, Khulna, Satkhira districts (Khulna province), Barisal province",Heavy rains and storms,,No,No,No,,29265.0,Km2,24.21,91.03,,2010,10.0,1.0,2010,10.0,12.0,15.0,,500000.0,,500000.0,,,,,,,74.5094440781961,"[{""adm1_code"":575,""adm1_name"":""Barisal""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5773,""adm2_name"":""Feni""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5795,""adm2_name"":""Bagerhat""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",2011-01-10,2023-09-25
2011-0020-MYS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,MYS,Malaysia,South-eastern Asia,Asia,Johor province,Heavy rains,,No,No,No,,62167.0,Km2,-4.05208,104.67,"Sungai Muar, Sungai Benut, and Sungai Mengkibo rivers",2011,1.0,28.0,2011,1.0,31.0,2.0,,20000.0,,20000.0,,,,,,,76.8615953778198,"[{""adm1_code"":1891,""adm1_name"":""Johor""}]",2012-01-03,2023-09-25
2011-0021-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Southern Leyte district (Region VIII (Eastern Visayas) province), Camiguin, Misamis Occidental, Misamis Oriental districts (Region X (Northern Mindanao) province), Compostela, Davao Oriental districts (Region XI (Davao region) province), Agusan del Norte, Agusan del Sur, Dinagat, Surigao del Norte, Surigao del Sur districts (Region XIII (Caraga) province), Masbate district (Region V (Bicol region) province), Sulu district (ARMM province)",Heavy rains,"Slide (land, mud, snow, rock)",Yes,No,No,,3623.0,Km2,9.40044,125.78,32342,2011,1.0,25.0,2011,2.0,7.0,23.0,164.0,638254.0,,638418.0,,,,,12411.0,16147.0,76.8615953778198,"[{""adm2_code"":24244,""adm2_name"":""Masbate""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67168,""adm2_name"":""Dinagat""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24202,""adm2_name"":""Sulu""},{""adm2_code"":24263,""adm2_name"":""Camiguin""},{""adm2_code"":24264,""adm2_name"":""Misamis Occidental""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24266,""adm2_name"":""Compostela""},{""adm2_code"":24269,""adm2_name"":""Davao Oriental""}]",2014-07-28,2023-09-25
2011-0022-SAU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,SAU,Saudi Arabia,Western Asia,Asia,Jeddah city (Makkah province),Torrential rains,,No,No,No,,30361.0,Km2,21.3521,39.94,,2011,1.0,25.0,2011,1.0,31.0,11.0,,,,,,,80000.0,104083.0,300000.0,390312.0,76.8615953778198,"[{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2011-02-08,2023-09-25
2011-0023-IDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IDN,Indonesia,South-eastern Asia,Asia,"Legon Kulon, Sukasari, Pusakanegara, Pamanukan, Pusaka Jaya areas (Subang district, Jawa Barat)",Heavy rains,,No,No,No,,10402.0,Km2,-6.8436,108.26,"Cidagung river, Cipunagara stream",2011,1.0,16.0,2011,1.0,20.0,,,12000.0,,12000.0,,,,,,,76.8615953778198,"[{""adm2_code"":18025,""adm2_name"":""Subang""}]",2012-03-27,2023-09-25
2011-0024-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Vavuniya district (Northern province), Central, Eastern, North Central, Sabaragamuwa, Uva provinces",Monsoon rain,"Slide (land, mud, snow, rock)",Yes,Yes,No,36056.0,22133.0,Km2,7.603,81.25,,2011,1.0,5.0,2011,1.0,18.0,47.0,51.0,,1060273.0,1060324.0,,,,,200000.0,260208.0,76.8615953778198,"[{""adm1_code"":2736,""adm1_name"":""Central""},{""adm1_code"":2737,""adm1_name"":""Eastern""},{""adm1_code"":2738,""adm1_name"":""North Central""},{""adm1_code"":2741,""adm1_name"":""Sabaragamuwa""},{""adm1_code"":2743,""adm1_name"":""Uva""},{""adm2_code"":25843,""adm2_name"":""Vavuniya""}]",2014-07-28,2023-09-25
2011-0030-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000htxw,,CHN,China,Eastern Asia,Asia,"Pingyuanzhen village (Yingjiang area, Dehong Dai and Jingpo district, Yunnan Sheng province)",,,No,No,No,,4.8,Richter,24.693,97.943,,2011,2.0,1.0,2011,2.0,1.0,,1.0,,64500.0,64501.0,,,,,,,76.8615953778198,"[{""adm2_code"":13314,""adm2_name"":""Dehong Dai and Jingpo""}]",2014-03-12,2023-09-25
2011-0040-BOL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2011-000020,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Beni, Chuquisaca, Cochabamba, La Paz provinces","Torrential rain, La Nina","Slide (land, mud, snow, rock)",Yes,No,Yes,5028.0,122139.0,Km2,-16.466,-65.6,,2011,2.0,14.0,2011,4.0,11.0,52.0,,88825.0,,88825.0,,,,,20000.0,26021.0,76.8615953778198,"[{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""}]",2014-07-28,2023-09-25
2011-0042-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,Hirat province,Snowmelt,,No,No,No,,63337.0,Km2,35.0754,63.99,,2011,2.0,10.0,2011,2.0,16.0,25.0,65.0,3000.0,,3065.0,,,,,,,76.8615953778198,"[{""adm1_code"":282,""adm1_name"":""Hirat""}]",2011-03-01,2023-09-25
2011-0043-LSO,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2011-000019,,LSO,Lesotho,Sub-Saharan Africa,Africa,"Thaba Tseka, Qacha's Nek, Mohale's Hoek, Butha Buthe, Mokhotlong, Berea provinces",Heavy rains,,No,No,No,,19634.0,Km2,-29.5025,28.08,,2011,2.0,1.0,2011,2.0,16.0,26.0,,5000.0,,5000.0,,,,,,,76.8615953778198,"[{""adm1_code"":1803,""adm1_name"":""Berea""},{""adm1_code"":1804,""adm1_name"":""Butha Buthe""},{""adm1_code"":1808,""adm1_name"":""Mohale's Hoek""},{""adm1_code"":1809,""adm1_name"":""Mokhotlong""},{""adm1_code"":1810,""adm1_name"":""Qacha's Nek""},{""adm1_code"":1812,""adm1_name"":""Thaba Tseka""}]",2012-03-27,2023-09-25
2011-0044-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Sulu district (ARMM province), Surigao del Norte, Agusan del Norte, Surigao del Sur, Agusan del Sur districts (Region XIII province)",Torrential rain,,No,No,No,,44521.0,Km2,7.0,124.865,,2011,2.0,1.0,2011,2.0,4.0,11.0,,2000.0,,2000.0,,,,,,,76.8615953778198,"[{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":67169,""adm2_name"":""Surigao Del Norte""},{""adm2_code"":24202,""adm2_name"":""Sulu""}]",2011-03-01,2023-09-25
2011-0049-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000253,,LKA,Sri Lanka,Southern Asia,Asia,"Central, Northern, North Central, Eastern, Uva provinces ",Monsoonal rains,,No,No,No,,19891.0,Km2,8.513,80.53,,2011,2.0,1.0,2011,2.0,10.0,18.0,,225000.0,,225000.0,,,,,300000.0,390312.0,76.8615953778198,"[{""adm1_code"":2736,""adm1_name"":""Central""},{""adm1_code"":2737,""adm1_name"":""Eastern""},{""adm1_code"":2738,""adm1_name"":""North Central""},{""adm1_code"":2740,""adm1_name"":""Northern""},{""adm1_code"":2743,""adm1_name"":""Uva""}]",2012-01-09,2023-09-25
2011-0068-NZL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2011-000024|USGS:usp000huvq,,NZL,New Zealand,Australia and New Zealand,Oceania,Christchurch city (Canterbury province),,,Yes,No,Yes,9823.0,6.1,Richter,-43.583,172.68,,2011,2.0,22.0,2011,2.0,22.0,181.0,1500.0,300000.0,,301500.0,,,12000000.0,15612478.0,15000000.0,19515598.0,76.8615953778198,"[{""adm2_code"":22381,""adm2_name"":""Administrative unit not available""}]",2014-07-28,2023-09-25
2011-0079-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000hvm3,,CHN,China,Eastern Asia,Asia,"Pingyuanzhen village (Yingjiang area, Dehong Dai and Jingpo district, Yunnan Sheng province)",,,No,No,No,,5.5,Richter,24.727,97.957,,2011,3.0,10.0,2011,3.0,10.0,25.0,250.0,,5190.0,5440.0,,,,,290000.0,377302.0,76.8615953778198,"[{""adm2_code"":13314,""adm2_name"":""Dehong Dai and Jingpo""}]",2014-03-12,2023-09-25
2011-0080-AUS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AUS,Australia,Australia and New Zealand,Oceania,"Fitzroy Crossing area (Derby-West Kimberley district, Western Australia province), Warmum area (Halls Creek district, Western Australia province)",,,No,No,No,,114051.0,Km2,-18.939,122.73,,2011,3.0,14.0,2011,3.0,18.0,,,217.0,,217.0,,,,,,,76.8615953778198,"[{""adm2_code"":5472,""adm2_name"":""Derby-West Kimberley (S)""},{""adm2_code"":5488,""adm2_name"":""Halls Creek (S)""}]",2011-04-20,2023-09-25
2011-0081-NAM,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2011-000007,,NAM,Namibia,Sub-Saharan Africa,Africa,"Kunene, Oshana, Oshikoto, Omusati, Ohangwena, Kavango, Caprivi provinces",Heavy rains,,Yes,No,Yes,,102874.0,Km2,-18.188,20.64,,2011,3.0,1.0,2011,4.0,12.0,108.0,,500000.0,,500000.0,,,,,12000.0,15612.0,76.8615953778198,"[{""adm1_code"":2137,""adm1_name"":""Caprivi""},{""adm1_code"":2141,""adm1_name"":""Kavango""},{""adm1_code"":2143,""adm1_name"":""Kunene""},{""adm1_code"":2144,""adm1_name"":""Ohangwena""},{""adm1_code"":2146,""adm1_name"":""Omusati""},{""adm1_code"":2147,""adm1_name"":""Oshana""},{""adm1_code"":2148,""adm1_name"":""Oshikoto""}]",2014-07-28,2023-09-25
2011-0082-IDN,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,,,IDN,Indonesia,South-eastern Asia,Asia,"Holtekamp beach (Muara Tami area, Kota Jayapura district, Papua province)",,Tsunami/Tidal wave,No,No,No,,9.1,Richter,38.297,142.373,,2011,3.0,11.0,2011,3.0,11.0,1.0,,,95.0,95.0,,,,,,,76.8615953778198,"[{""adm2_code"":73727,""adm2_name"":""Kota Jayapura""}]",2014-02-26,2023-09-25
2011-0082-JPN,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,,,JPN,Japan,Eastern Asia,Asia,"Hokkaidoo, Akita, Aomori, Yamagata, Miyagi, Iwate, Hukusima, Tookyoo, Ibaraki, Totigi, Gunma, Saitama, Tiba, Kanagawa, Nagano provinces",,Fire|Industrial accidents,Yes,No,No,735797.0,9.1,Richter,38.297,142.373,,2011,3.0,11.0,2011,3.0,11.0,19846.0,5933.0,362887.0,,368820.0,,,37500000.0,48788995.0,210000000.0,273218373.0,76.8615953778198,"[{""adm1_code"":1652,""adm1_name"":""Akita""},{""adm1_code"":1653,""adm1_name"":""Aomori""},{""adm1_code"":1657,""adm1_name"":""Hukusima""},{""adm1_code"":1659,""adm1_name"":""Gunma""},{""adm1_code"":1661,""adm1_name"":""Hokkaidoo""},{""adm1_code"":1663,""adm1_name"":""Ibaraki""},{""adm1_code"":1665,""adm1_name"":""Iwate""},{""adm1_code"":1668,""adm1_name"":""Kanagawa""},{""adm1_code"":1673,""adm1_name"":""Miyagi""},{""adm1_code"":1675,""adm1_name"":""Nagano""},{""adm1_code"":1684,""adm1_name"":""Saitama""},{""adm1_code"":1688,""adm1_name"":""Totigi""},{""adm1_code"":1690,""adm1_name"":""Tookyoo""},{""adm1_code"":1693,""adm1_name"":""Tiba""},{""adm1_code"":1695,""adm1_name"":""Yamagata""}]",2014-07-28,2023-09-25
2011-0083-THA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,THA,Thailand,South-eastern Asia,Asia,"Nakhon Si Thammarat, Phatthalung, Surat Thani, Trang, Chumphon, Songkhla, Krabi, Phangnga provinces",Heavy rains,"Slide (land, mud, snow, rock)",Yes,No,Yes,,33575.0,Km2,8.666,99.28,,2011,3.0,23.0,2011,4.0,5.0,64.0,,716110.0,,716110.0,,,,,317000.0,412430.0,76.8615953778198,"[{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2867,""adm1_name"":""Krabi""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2889,""adm1_name"":""Phangnga""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2913,""adm1_name"":""Songkhla""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""},{""adm1_code"":2920,""adm1_name"":""Trang""}]",2014-07-28,2023-09-25
2011-0086-BRA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BRA,Brazil,Latin America and the Caribbean,Americas,"Santa Cartarina, Parana, Espirito Santo, Mato Grosso, Mato Grosso do Sul, Rio Grande Do Sul province",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,12444.0,Km2,-23.783,-48.16,,2011,3.0,12.0,2011,3.0,18.0,10.0,,31000.0,,31000.0,,,,,,,76.8615953778198,"[{""adm1_code"":672,""adm1_name"":""Espirito Santo""},{""adm1_code"":675,""adm1_name"":""Mato Grosso""},{""adm1_code"":676,""adm1_name"":""Mato Grosso Do Sul""},{""adm1_code"":680,""adm1_name"":""Parana""},{""adm1_code"":685,""adm1_name"":""Rio Grande Do Sul""},{""adm1_code"":688,""adm1_name"":""Santa Catarina""}]",2011-04-21,2023-09-25
2011-0087-PHL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PHL,Philippines,South-eastern Asia,Asia,"Bohol district (Central Visayas province), Biliran, Eastern Samar, Leyte, Northern Samar, Samar, Southern Leyte districts (Eastern Visayas province), Lanao del Norte, Misamis Oriental districts (Northern Mindanao province), South Cotabato district (Soccsksargen province), Surigao Del Sur district (Caraga province)",Torrential rains,"Rain|Slide (land, mud, snow, rock)",No,No,No,,25963.0,Km2,8.104,125.091,,2011,3.0,14.0,2011,3.0,18.0,16.0,1.0,241776.0,,241777.0,,,,,280.0,364.0,76.8615953778198,"[{""adm2_code"":24252,""adm2_name"":""Bohol""},{""adm2_code"":24256,""adm2_name"":""Biliran""},{""adm2_code"":24257,""adm2_name"":""Eastern Samar""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24260,""adm2_name"":""Southern Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":24265,""adm2_name"":""Misamis Oriental""},{""adm2_code"":24272,""adm2_name"":""Lanao Del Norte""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""}]",2011-04-21,2023-09-25
2011-0088-IDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IDN,Indonesia,South-eastern Asia,Asia,"Tangse area (Pidie district, Nangroe Aceh Darussalam province)",Torrential rain,,No,No,No,,41506.0,Km2,4.211,97.09,,2011,3.0,10.0,2011,3.0,11.0,21.0,,750.0,,750.0,,,,,,,76.8615953778198,"[{""adm2_code"":17968,""adm2_name"":""Pidie""}]",2011-04-20,2023-09-25
2011-0090-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2011-000031|USGS:usp000hyfx,,CHN,China,Eastern Asia,Asia,Yunnan Sheng province,,,No,No,No,,6.9,Richter,20.687,99.822,,2011,3.0,24.0,2011,3.0,24.0,,12.0,9496.0,,9508.0,,,,,,,76.8615953778198,"[{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2011-05-24,2023-09-25
2011-0090-MMR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2011-000031|USGS:usp000hyfx,,MMR,Myanmar,South-eastern Asia,Asia,"Tarlay area (Tachileik district, Shan (E) province)",,,No,No,No,1008.0,6.9,Richter,20.687,99.822,,2011,3.0,24.0,2011,3.0,24.0,74.0,125.0,18000.0,3152.0,21277.0,,,,,3600.0,4684.0,76.8615953778198,"[{""adm2_code"":41826,""adm2_name"":""Tachileik""}]",2014-03-27,2023-09-25
2011-0090-THA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2011-000031|USGS:usp000hyfx,,THA,Thailand,South-eastern Asia,Asia,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",,,No,No,No,,6.9,Richter,20.687,99.822,,2011,3.0,24.0,2011,3.0,24.0,1.0,16.0,,,16.0,,,,,,,76.8615953778198,"[{""adm1_code"":2859,""adm1_name"":""Chiang Mai""},{""adm1_code"":2860,""adm1_name"":""Chiang Rai""},{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2869,""adm1_name"":""Lamphun""},{""adm1_code"":2872,""adm1_name"":""Mae Hong Son""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2897,""adm1_name"":""Phrae""}]",2011-04-19,2023-09-25
